domain_name,registrar,whois_server,updated_date,creation_date,expiration_date,name_servers,status,emails,dnssec,name,org,address,city,state,zipcode,country
DISCLOSE.TV,TLDS L.L.C. d/b/a SRSPlus,whois.srsplus.com,2020-01-07 08:00:52,2007-01-06 18:12:14,2021-01-06 18:12:14,"['NS-1108.AWSDNS-10.ORG', 'NS-1914.AWSDNS-47.CO.UK', 'NS-659.AWSDNS-18.NET']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@web.com,unsigned,,,,,,,
DISCLOSUREMEDIA.NET,"GoDaddy.com, LLC",whois.godaddy.com,2020-06-25 00:52:51,2014-06-26 21:25:00,2021-06-26 21:25:00,"['NS69.DOMAINCONTROL.COM', 'NS70.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
DISCOVERTHENETWORKS.ORG,"GoDaddy.com, LLC",whois.godaddy.com,2020-04-15 16:18:45,2005-04-14 20:06:43,2021-04-14 20:06:43,"['NS2.RACKSPACE.COM', 'NS.RACKSPACE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,David Horowitz Freedom Center,,,California,,US
DISCOVERY.ORG,"NameCheap, Inc.",whois.namecheap.com,2019-02-11 22:52:22,1995-03-13 05:00:00,2026-03-14 05:00:00,"['ROXY.NS.CLOUDFLARE.COM', 'ARNOLD.NS.CLOUDFLARE.COM']",ok https://icann.org/epp#ok,abuse@namecheap.com,unsigned,,Discovery Institute,,,WA,,US
DISSENTMAGAZINE.ORG,"Network Solutions, LLC",whois.networksolutions.com,2020-09-10 23:49:06,1999-09-14 16:59:34,2021-09-14 16:59:34,"['NS1.DIGITALOCEAN.COM', 'NS2.DIGITALOCEAN.COM']",ok https://icann.org/epp#ok,abuse@web.com,unsigned,,,,,FL,,US
WORDPRESS.COM,"MarkMonitor, Inc.",whois.markmonitor.com,2020-02-01 10:18:28,2000-03-03 12:13:23,2022-03-03 12:13:23,"['NS1.WORDPRESS.COM', 'NS2.WORDPRESS.COM', 'NS3.WORDPRESS.COM', 'NS4.WORDPRESS.COM', 'ns1.wordpress.com', 'ns4.wordpress.com', 'ns2.wordpress.com', 'ns3.wordpress.com']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abusecomplaints@markmonitor.com,unsigned,,"Automattic, Inc.",,,CA,,US
DOCTORHOUSINGBUBBLE.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-04-29 18:32:40,2007-04-29 00:19:46,2021-04-29 00:19:46,"['WNS2177.HOSTGATOR.COM', 'WNS2178.HOSTGATOR.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DOLLARVIGILANTE.COM,"easyDNS Technologies, Inc.",whois.easydns.com,2020-09-02 02:59:58,2010-05-21 04:24:55,2023-05-21 04:24:55,"['ALINA.NS.CLOUDFLARE.COM', 'GANZ.NS.CLOUDFLARE.COM', 'alina.ns.cloudflare.com', 'ganz.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,dollarvigilante.com@myprivacy.net,unsigned,Contact Privacy,MyPrivacy.net Ltd.,"4243C Dundas St. W., Suite 405",Etobicoke,ON,M8X 1Y3,CA
donaldtrumpnews.co,Dynadot LLC,whois.dynadot.com,2020-08-13 21:20:08,2019-07-15 01:29:25,2021-07-15 01:29:25,"['ns1.dynadot.com', 'ns2.dynadot.com']",ok https://icann.org/epp#ok,abuse@dynadot.com,unsigned,REDACTED FOR PRIVACY,,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,Harjumaa,REDACTED FOR PRIVACY,EE
DONT-TREAD-ON.ME,"GoDaddy.com, LLC",,2020-02-24 20:30:25,2009-04-27 10:37:43,2021-04-27 10:37:43,,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,,,,,,,,,
DOWNTREND.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-05-11 22:32:04,1999-12-11 22:03:14,2021-12-11 22:03:14,"['NS1.DREAMHOST.COM', 'NS2.DREAMHOST.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
DPROGRAM.NET,"Wild West Domains, LLC",whois.wildwestdomains.com,2020-07-14 11:35:13,2008-08-13 07:40:00,2021-08-13 07:40:00,"['NS1.WORDPRESS.COM', 'NS2.WORDPRESS.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@wildwestdomains.com,unsigned,,,,,California,,US
DRUDGEREPORT.COM,NAMECHEAP INC,whois.namecheap.com,2020-06-18 00:17:46,1997-02-14 05:00:00,2030-02-15 05:00:00,"['ALAN.NS.CLOUDFLARE.COM', 'SOFIA.NS.CLOUDFLARE.COM', 'sofia.ns.cloudflare.com', 'alan.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namecheap.com,unsigned,Redacted for Privacy Purposes,Redacted for Privacy Purposes,Redacted for Privacy Purposes,Redacted for Privacy Purposes,FL,Redacted for Privacy Purposes,US
drudgereport.com.co,Dynadot LLC,whois.dynadot.com,2020-09-06 22:55:11,2017-11-29 08:49:21,2020-11-29 08:49:21,"['ns17.above.com', 'ns18.above.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@dynadot.com,unsigned,REDACTED FOR PRIVACY,hello@thedomain.io,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,Harju,REDACTED FOR PRIVACY,EE
DUFFLEBLOG.COM,ABOVE.COM PTY LTD.,whois.above.com,2020-04-06 02:11:22,2012-04-12 05:35:36,2021-04-12 05:35:36,"['NS1.SECURETRAFFICROUTING.COM', 'NS2.SECURETRAFFICROUTING.COM', 'ns1.securetrafficrouting.com', 'ns2.securetrafficrouting.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@above.com,unsigned,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY
DUHPROGRESSIVE.COM,"GoDaddy.com, LLC",whois.godaddy.com,2018-11-20 14:45:56,2007-11-19 07:37:23,2020-11-19 07:37:23,"['NS1.USM47.SITEGROUND.BIZ', 'NS2.USM47.SITEGROUND.BIZ']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
DUTCHSINSE.COM,"GoDaddy.com, LLC",whois.godaddy.com,2019-10-31 10:59:52,2011-02-24 02:28:54,2026-02-24 02:28:54,"['NS29.DOMAINCONTROL.COM', 'NS30.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
EAGLERISING.COM,"GoDaddy.com, LLC",whois.godaddy.com,2019-08-18 19:55:26,2005-04-09 18:19:17,2021-04-09 18:19:17,"['JAKE.NS.CLOUDFLARE.COM', 'NORA.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,Yippy Inc.,,,Florida,,US
EBOLAHOAX.COM,"TurnCommerce, Inc. DBA NameBright.com",whois.NameBright.com,2020-10-03 07:24:06,2014-10-02 18:21:29,2021-10-02 18:21:29,"['NSG1.NAMEBRIGHTDNS.COM', 'NSG2.NAMEBRIGHTDNS.COM', 'nsg1.namebrightdns.com', 'nsg2.namebrightdns.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@NameBright.com,unsigned,Domain Admin / This Domain is For Sale,HugeDomains.com,2635 Walnut Street,Denver,CO,80205,US
ECONOMICNOISE.COM,"ENOM, INC.",WHOIS.ENOM.COM,2020-09-02 16:17:36,2009-09-10 00:06:55,2021-09-10 00:06:55,"['NS3.A2HOSTING.COM', 'NS4.A2HOSTING.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,ABUSE@ENOM.COM,unsigned,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,NC,REDACTED FOR PRIVACY,US
ECOWATCH.COM,"GoDaddy.com, LLC",whois.godaddy.com,2015-11-04 18:59:16,1998-12-08 05:00:00,2024-12-07 05:00:00,"['JUNE.NS.CLOUDFLARE.COM', 'KARL.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,EcoWatch.com,,,New York,,US
EDGETRADERPLUS.COM,"NameSilo, LLC",whois.namesilo.com,2020-04-08 07:46:03,2009-04-07 19:46:00,2021-04-07 19:46:00,"['NS1.A2HOSTING.COM', 'NS2.A2HOSTING.COM', 'ns1.a2hosting.com', 'ns2.a2hosting.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namesilo.com,unsigned,Domain Administrator,See PrivacyGuardian.org,1928 E. Highland Ave. Ste F104 PMB# 255,Phoenix,AZ,85016,US
EDUCATE-YOURSELF.ORG,Tucows Inc.,whois.tucows.com,2019-04-04 00:21:13,1999-02-17 05:00:00,2026-02-17 05:00:00,"['NS1.LUNARMANIA.COM', 'NS2.LUNARMANIA.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,domainabuse@tucows.com,unsigned,,Contact Privacy Inc. Customer 0153857786,,,ON,,CA
EDUCATEINSPIRECHANGE.ORG,"eNom, Inc.",whois.enom.com,2020-05-27 03:49:30,2013-06-03 03:49:56,2021-06-03 03:49:56,"['VERN.NS.CLOUDFLARE.COM', 'ULLA.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@enom.com,unsigned,,"Whois Privacy Protection Service, Inc.",,,WA,,US
ELECTIONNIGHTGATEKEEPERS.COM,"ENOM, INC.",WHOIS.ENOM.COM,2020-09-08 04:33:19,2016-08-12 05:24:10,2021-08-12 05:24:10,"['NS3.FATCATWEBHOSTING.COM', 'NS4.FATCATWEBHOSTING.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,ABUSE@ENOM.COM,unsigned,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,OH,REDACTED FOR PRIVACY,US
ELECTIONNIGHTGATEKEEPERS.COM,"ENOM, INC.",WHOIS.ENOM.COM,2020-09-08 04:33:19,2016-08-12 05:24:10,2021-08-12 05:24:10,"['NS3.FATCATWEBHOSTING.COM', 'NS4.FATCATWEBHOSTING.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,ABUSE@ENOM.COM,unsigned,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,OH,REDACTED FOR PRIVACY,US
ELITEREADERS.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-09-30 14:17:39,2014-09-30 02:07:32,2022-09-30 02:07:32,"['GLEN.NS.CLOUDFLARE.COM', 'NOLA.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
ELKOSHARY.COM,"Name.com, Inc.",whois.name.com,2020-10-22 07:27:00,2008-09-21 21:36:23,2021-09-21 21:36:23,"['NS1CMT.NAME.COM', 'NS2KQZ.NAME.COM', 'NS3FGQ.NAME.COM', 'NS4DFH.NAME.COM', 'ns1cmt.name.com', 'ns2kqz.name.com', 'ns3fgq.name.com', 'ns4dfh.name.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@name.com,unsigned,Whois Agent,"Domain Protection Services, Inc.",PO Box 1769,Denver,CO,80201,US
ELMUNDOTODAY.COM,"10DENCEHISPAHARD, S.L",whois.cdmon.com,2020-06-01 17:41:36,2008-11-01 11:00:16,2021-11-01 11:00:16,"['OSWALD.NS.CLOUDFLARE.COM', 'SIMA.NS.CLOUDFLARE.COM', 'oswald.ns.cloudflare.com', 'sima.ns.cloudflare.com']",ok https://icann.org/epp#ok,abuse@cdmon.com,unsigned,REDACTED FOR PRIVACY,,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,Madrid,REDACTED FOR PRIVACY,ES
ELMUNDOTODAY.COM,"10DENCEHISPAHARD, S.L",whois.cdmon.com,2020-06-01 17:41:36,2008-11-01 11:00:16,2021-11-01 11:00:16,"['OSWALD.NS.CLOUDFLARE.COM', 'SIMA.NS.CLOUDFLARE.COM', 'oswald.ns.cloudflare.com', 'sima.ns.cloudflare.com']",ok https://icann.org/epp#ok,abuse@cdmon.com,unsigned,REDACTED FOR PRIVACY,,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,Madrid,REDACTED FOR PRIVACY,ES
EMPIREHERALD.COM,"GoDaddy.com, LLC",whois.godaddy.com,2019-12-31 18:04:06,2016-01-24 00:28:39,2021-01-24 00:28:39,"['NS1.LEGENDWEBHOSTING.COM', 'NS2.LEGENDWEBHOSTING.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
EMPIRENEWS.NET,1&1 IONOS SE,whois.ionos.com,2020-05-03 07:35:46,2014-05-02 18:14:30,2021-05-02 18:14:30,"['NS1074.UI-DNS.ORG', 'NS1094.UI-DNS.BIZ', 'NS1095.UI-DNS.DE', 'NS1122.UI-DNS.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@ionos.com,unsigned,REDACTED FOR PRIVACY,1&1 Internet Inc,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,PA,REDACTED FOR PRIVACY,US
empiresports.co,1&1 IONOS SE,,2020-01-28 05:14:41,2014-01-24 06:43:33,2021-01-23 23:59:59,"['ns1081.ui-dns.de', 'ns1081.ui-dns.org', 'ns1081.ui-dns.com', 'ns1081.ui-dns.biz']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@1and1.com,unsigned,REDACTED FOR PRIVACY,,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,IN,REDACTED FOR PRIVACY,US
EMPTYWHEEL.NET,FastDomain Inc.,whois.bluehost.com,2019-12-17 15:27:32,2007-12-31 21:25:34,2020-12-31 21:25:34,"['ROBIN.NS.CLOUDFLARE.COM', 'THOMAS.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,support@bluehost.com,unsigned,DOMAIN PRIVACY SERVICE FBO REGISTRANT,"THE ENDURANCE INTERNATIONAL GROUP, INC.","10 CORPORATE DR, STE 300",BURLINGTON,MASSACHUSETTS,01803,US
ENABON.COM,"Alibaba Cloud Computing (Beijing) Co., Ltd.",grs-whois.hichina.com,2020-06-22 08:09:41,2020-02-19 12:51:42,2021-02-19 12:51:42,"['JM1.DNS.COM', 'JM2.DNS.COM']",clientHold https://icann.org/epp#clientHold,DomainAbuse@service.aliyun.com,unsigned,,,,,an hui,,CN
ENDINGTHEFED.COM,"DYNADOT, LLC",whois.dynadot.com,2020-05-16 20:02:37,2018-05-20 18:45:10,2021-05-20 18:45:10,"['NS1.BRAINYDNS.COM', 'NS2.BRAINYDNS.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@dynadot.com,unsigned,,,,,,,
ENDOFTHEAMERICANDREAM.COM,"GoDaddy.com, LLC",whois.godaddy.com,2019-12-22 04:10:01,2010-01-29 21:32:02,2021-01-29 21:32:02,"['NS1.THEECONOMICCOLLAPSEBLOG.COM', 'NS2.THEECONOMICCOLLAPSEBLOG.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
ENDTIME.COM,"Network Solutions, LLC",whois.networksolutions.com,2018-06-16 16:35:08,1995-08-13 04:00:00,2023-08-12 04:00:00,"['NAOMI.NS.CLOUDFLARE.COM', 'RAY.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@web.com,unsigned,,,,,,,
ENDURINGVISION.COM,NAMECHEAP INC,whois.namecheap.com,2020-02-15 06:15:03,2002-03-16 15:10:04,2021-03-16 14:10:04,"['NS.PHX3.NEARLYFREESPEECH.NET', 'NS.PHX7.NEARLYFREESPEECH.NET', 'ns.phx3.nearlyfreespeech.net', 'ns.phx7.nearlyfreespeech.net']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namecheap.com,unsigned,WhoisGuard Protected,"WhoisGuard, Inc.",P.O. Box 0823-03411,Panama,Panama,,PA
RUVR.RU,RU-CENTER-RU,,,2006-01-24 21:00:00,2021-01-24 21:00:00,"['ns7.rian.ru.', 'ns8.rian.ru.']","REGISTERED, DELEGATED, VERIFIED",,,,Rossiya Segodnya,,,,,
EUTIMES.NET,NAMECHEAP INC,whois.namecheap.com,2019-09-22 18:49:17,2009-10-26 21:08:05,2022-10-26 21:08:05,"['CNS379.HOSTGATOR.COM', 'CNS380.HOSTGATOR.COM', 'cns379.hostgator.com', 'cns380.hostgator.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namecheap.com,unsigned,WhoisGuard Protected,"WhoisGuard, Inc.",P.O. Box 0823-03411,Panama,Panama,,PA
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
EWAO.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-06-04 06:12:22,2002-05-23 16:13:22,2030-05-23 16:13:22,"['GWEN.NS.CLOUDFLARE.COM', 'RODNEY.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
EXPERIMENTALVACCINES.ORG,"GoDaddy.com, LLC",whois.godaddy.com,2020-08-03 22:38:52,2011-08-12 21:46:21,2021-08-12 21:46:21,"['NS3203.HOSTGATOR.COM', 'NS3204.HOSTGATOR.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
EXPLOSIVEREPORTS.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-06-11 19:42:11,2012-04-30 19:36:33,2021-04-30 19:36:33,"['NS1.CONTACT.HOSTNET.SUPPORT', 'NS2.CONTACT.HOSTNET.SUPPORT']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
express.co.uk,"CSC Corporate Domains, Inc [Tag = CSC-CORP-DOMAINS]",,2019-11-13 00:00:00,before Aug-1996,2020-11-17 00:00:00,ns-1047.awsdns-02.org,Registered until expiry date.,,,,,,,,,
EXTRACLUBMAGAZINE.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-10-09 13:54:11,2018-10-08 10:14:22,2021-10-08 10:14:22,"['NS1.DNS-PARKING.COM', 'NS2.DNS-PARKING.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,,,,Veles,,MK
EYEOPENING.INFO,"eNom, Inc.",,2020-04-06 20:45:21,2013-12-19 02:40:02,2021-12-19 02:40:02,"['NS.BUYDOMAINS.COM', 'NS2.BUYDOMAINS.COM']",ok https://icann.org/epp#ok,,,,Data Protected,,,WA,,US
FAIRUS.ORG,"Network Solutions, LLC",whois.networksolutions.com,2020-03-18 15:06:35,1995-03-15 05:00:00,2023-03-16 05:00:00,"['MAX.NS.CLOUDFLARE.COM', 'JILL.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@web.com,unsigned,,FAIR,,,DC,,US
FAKINGNEWS.COM,PDR Ltd. d/b/a PublicDomainRegistry.com,whois.publicdomainregistry.com,2020-07-17 11:43:21,2008-09-15 12:02:37,2023-09-15 12:02:37,"['CODY.NS.CLOUDFLARE.COM', 'EMMA.NS.CLOUDFLARE.COM', 'cody.ns.cloudflare.com', 'emma.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse-contact@publicdomainregistry.com,unsigned,Domain Admin,"Privacy Protect, LLC (PrivacyProtect.org)",10 Corporate Drive,Burlington,MA,01803,US
FAMILYSECURITYMATTERS.ORG,NAMECHEAP INC,whois.namecheap.com,2020-09-21 02:49:14,2003-07-06 12:16:46,2022-07-06 12:16:46,"['LARA.NS.CLOUDFLARE.COM', 'OSWALD.NS.CLOUDFLARE.COM', 'lara.ns.cloudflare.com', 'oswald.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namecheap.com,unsigned,WhoisGuard Protected,"WhoisGuard, Inc.",P.O. Box 0823-03411,Panama,Panama,,PA
FANTASTICWORD.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-03-30 09:12:39,2016-03-01 16:11:40,2021-03-01 16:11:40,"['DNS1.NAMECHEAPHOSTING.COM', 'DNS1.WEB-HOSTING.COM', 'DNS2.NAMECHEAPHOSTING.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,Coupons Code Hut,,,None,,PK
FEDERALISTPRESS.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-05-13 17:29:40,2012-05-12 18:39:51,2021-05-12 18:39:51,"['NS05.DOMAINCONTROL.COM', 'NS06.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
FELLOWSHIPOFTHEMINDS.COM,1&1 IONOS SE,whois.ionos.com,2020-09-13 07:25:47,2013-09-12 17:51:43,2021-09-12 17:51:43,"['MAYA.NS.CLOUDFLARE.COM', 'PABLO.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@ionos.com,unsigned,REDACTED FOR PRIVACY,1&1 Internet Inc,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,PA,REDACTED FOR PRIVACY,US
FILMSFORACTION.ORG,"DNC Holdings, Inc",whois.directnic.com,2019-01-21 20:39:39,2007-03-07 09:42:16,2024-03-07 09:42:16,"['NS1.APPSPRING.INFO', 'NS2.APPSPRING.INFO']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@directnic.com,unsigned,REDACTED FOR PRIVACY,Tribal Vision,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,KS,REDACTED FOR PRIVACY,US
FINANCIALSENSE.COM,"Network Solutions, LLC",whois.networksolutions.com,2018-10-29 07:46:05,1998-01-30 05:00:00,2021-01-29 05:00:00,"['NS15.WORLDNIC.COM', 'NS16.WORLDNIC.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@web.com,unsigned,,,,,,,
FIREARMSCOALITION.ORG,"Domain.com, LLC",whois.domain.com,2020-03-10 14:58:16,2002-03-25 23:25:50,2021-03-25 23:25:50,"['NS.INTERTUNE.COM', 'NS.INTERTUNE.NET', 'ns.intertune.com', 'ns.intertune.net']",ok https://icann.org/epp#ok,compliance@domain-inc.net,unsigned,Domain Privacy Service FBO Registrant.,Domain Privacy Service FBO Registrant.,10 Corporate Drive,Burlington,MA,01803,US
FLORIDASUNPOST.COM,"DYNADOT, LLC",whois.dynadot.com,2020-09-28 20:22:04,2016-09-29 20:11:53,2021-09-29 20:11:53,"['NS1.BRAINYDNS.COM', 'NS2.BRAINYDNS.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@dynadot.com,unsigned,,,,,,,
FLYHEIGHT.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-07-03 13:21:25,2012-08-06 08:26:30,2021-08-06 08:26:30,"['NS1.HE.NET', 'NS2.HE.NET', 'NS3.HE.NET', 'NS4.HE.NET', 'NS5.HE.NET']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
FMOBSERVER.COM,"GoDaddy.com, LLC",whois.godaddy.com,2018-10-11 15:19:40,2012-02-22 22:05:35,2024-02-22 22:05:35,"['NS1.702COM.NET', 'NS2.702COM.NET']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
FOGNEWS.RU,R01-RU,,,2012-01-27 21:14:41,2021-01-27 22:14:41,"['ns1-fognews-ru.sosdns.ru.', 'ns2-fognews-ru.sosdns.ru.']","REGISTERED, DELEGATED, VERIFIED",,,,Oridis company,,,,,
FOODBABE.COM,"Cloudflare, Inc.",whois.cloudflare.com,2020-03-15 19:59:25,2007-04-14 19:22:26,2021-04-14 19:22:26,"['JACK.NS.CLOUDFLARE.COM', 'MAYA.NS.CLOUDFLARE.COM', 'jack.ns.cloudflare.com', 'maya.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,registrar-abuse@cloudflare.com,unsigned,DATA REDACTED,DATA REDACTED,DATA REDACTED,DATA REDACTED,North Carolina,DATA REDACTED,US
FOREIGNPOLICYJOURNAL.COM,"ENOM, INC.",WHOIS.ENOM.COM,2017-08-31 20:30:46,2008-09-20 22:46:38,2024-09-20 22:46:38,"['NS1.FOREIGNPOLICYJOURNAL.COM', 'NS2.FOREIGNPOLICYJOURNAL.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,ABUSE@ENOM.COM,unsigned,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,MI,REDACTED FOR PRIVACY,US
FORT-RUSS.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-02-02 16:35:14,2016-02-01 15:22:50,2022-02-01 15:22:50,"['ANNA.NS.CLOUDFLARE.COM', 'WALT.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
FOURWINDS10.NET,Internet Domain Service BS Corp.,whois.internet.bs,2020-09-11 04:39:27,2011-10-12 00:51:04,2021-10-12 00:51:04,"['DNS1.ORANGEWEBSITE.COM', 'DNS2.ORANGEWEBSITE.COM', 'dns1.orangewebsite.com', 'dns2.orangewebsite.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@internet.bs,unsigned,Domain Admin,Whois Privacy Corp.,"Ocean Centre, Montagu Foreshore, East Bay Street",Nassau,New Providence,,BS
